57573	1877
8563	2033
8434	2895
10309	1050
80176	820
386678	896
1387	7298
55854	1271
150275	835
79572	3650
2634	1766
1785	2730
8419	1241
83548	2464
9363	712
51599	1940
152926	1113
79618	1254
401409	651
4893	566
347517	658
84071	2587
6531	1849
7022	1346
1244	4606
1638	1649
25953	1503
1969	2914
339263	664
374403	1332
112812	980
2203	1010
85290	587
4358	524
91373	1515
337879	191
114836	991
79805	1193
84275	959
4836	1479
10233	1206
23788	899
56971	895
167465	2231
140465	621
90806	1626
84467	8367
374395	655
282996	3670
57026	889
57658	2062
9968	6489
26707	938
1259	2271
56666	2031
8694	1450
26002	1830
9961	2668
57379	592
5464	859
11280	5350
171392	1703
9985	1622
3475	1344
29998	4670
83547	1198
55109	2131
8193	1263
143241	528
6327	644
55814	7836
65059	3896
117854	1543
728689	2725
1203	1220
91664	2910
343637	700
4261	3374
442868	317
51109	950
55720	2400
10919	3605
200403	3858
10390	1243
84649	1159
283297	947
2359	1061
116379	786
29842	1425
100141515	793
81309	1112
139135	2307
9683	2684
153527	594
266629	1191
6631	474
8611	1003
51322	3727
286499	746
79154	776
23171	1048
4094	1214
5970	1645
146174	273
1266	983
4704	1123
221491	477
6578	1918
79924	445
3419	1090
80032	1367
245936	202
79982	2010
10430	668
23416	3237
260425	7905
10052	1190
39	1185
7514	3192
51751	297
10300	1949
51025	373
79823	961
25854	1438
348980	2665
8091	396
60436	712
2350	764
1	1480
506	1580
51058	854
4184	350
23318	5117
729747	1732
8100	2476
8600	949
64777	1173
8537	1744
147700	1503
122258	581
23379	6782
8941	1103
255758	424
57062	2572
113802	1175
51667	1792
57380	1321
1973	1210
65122	1422
8214	658
284992	3278
57474	1585
79611	2045
152404	1337
160728	1818
23659	1233
9842	3160
64782	975
3849	1911
414899	326
8776	3676
116154	1667
8711	1974
81559	1401
2029	592
57447	1101
25781	1556
5671	1281
201292	1548
23584	977
83443	260
4218	616
23225	5624
51138	1211
221294	1356
727800	785
20	7262
23295	1757
80760	4963
349075	1289
283446	3418
255349	388
124842	2945
1983	1286
79085	1397
64786	2058
11152	1076
468	1054
7247	681
84618	1101
10327	970
9697	1102
7634	821
90313	1175
554235	876
8754	4388
163175	1605
126003	566
84816	1182
143384	1101
128372	938
84240	811
10083	2746
84287	1124
5922	2526
200879	1346
10787	3373
285525	837
2583	1592
57332	1165
710	1496
23277	3905
7087	2764
5105	1860
154467	290
112	3486
442444	3107
338398	956
9423	1809
92017	1274
56959	1379
26289	1675
50814	1115
9935	971
492307	242
24139	2388
285696	569
157567	684
6257	1592
643905	1169
2590	1700
3750	1938
79989	1647
150590	376
10161	1034
159989	1802
9255	1004
5337	3199
286133	1480
9133	1188
146059	3656
168537	902
7123	606
55830	1107
5745	1768
6513	1469
2116	1023
23247	4829
23632	1003
55698	3214
9117	947
245806	950
6218	403
25888	2612
80820	1703
254887	1225
389692	1061
55973	2090
114902	730
389320	402
148534	786
6997	561
55959	2593
80199	1246
6744	3858
207	1430
81550	2222
48	2650
54708	831
400931	479
285848	1618
220047	1324
56099	2786
51031	888
89887	3167
79192	1439
8607	1360
494513	1053
286207	1554
23385	2113
9955	1219
84460	1911
286032	364
57497	2368
386653	492
9904	2859
1155	729
79447	762
10844	2692
788	897
93986	2289
144402	1675
11251	1187
25833	1298
1617	2208
8634	1128
490	3796
1843	1100
56342	1410
55197	932
51574	1737
84315	1953
56140	2900
56916	3064
6502	1436
1294	8717
119692	971
474343	776
7111	1071
4640	3105
782	2042
5225	1457
83541	887
26045	1549
10544	713
6510	1620
781	3237
131450	1086
10713	1685
11272	402
9867	2118
65065	8031
5327	1676
653238	1173
112770	1215
56924	2038
203286	2601
8801	1427
1146	1542
89	2685
4342	1040
10229	648
10026	1177
63971	5399
8661	4127
3960	962
55287	691
146909	2553
10550	564
7174	3721
1675	757
649	5245
1318	428
3903	854
64393	865
645104	696
64216	1183
79078	595
402778	391
147920	407
125476	680
3738	1727
23432	2806
66008	2730
343990	2880
2673	2027
164714	2491
55213	1585
412	1742
127391	547
181	396
6239	5219
9293	1085
29763	1266
58497	1354
29066	2894
56160	914
2893	2950
130271	4453
2886	1585
51626	1154
2543	438
5224	759
5650	757
84696	2120
55706	2007
4287	1075
29984	628
164684	924
5362	5654
10885	2806
80336	1831
7957	992
51293	844
29114	596
282991	424
80224	949
2936	1556
9110	3570
8364	311
1289	5451
117156	279
841	2528
55507	1035
